1.8578	CD	B-NP	B-NP
marks	NNS	I-NP	I-NP
,	,	O	I-NP
up	IN	B-ADVP	O
from	IN	B-PP	O
1.8470	CD	B-NP	B-NP
marks	NNS	I-NP	I-NP
late	JJ	B-NP	I-NP
Thursday	NNP	I-NP	I-NP
in	IN	B-PP	O
New	NNP	B-NP	B-NP
York	NNP	I-NP	I-NP
.	.	O	I-NP
The	DT	B-NP	I-NP
U.S.	NNP	I-NP	I-NP
currency	NN	I-NP	I-NP
was	VBD	B-VP	O
also	RB	I-VP	B-NP
changing	VBG	I-VP	I-NP
hands	NNS	B-NP	I-NP
at	IN	B-PP	O
142.43	CD	B-NP	B-NP
yen	NN	I-NP	I-NP
,	,	O	I-NP
up	IN	B-ADVP	O
from	IN	B-PP	O
141.70	CD	B-NP	B-NP
yen	NN	I-NP	I-NP
in	IN	B-PP	O
New	NNP	B-NP	B-NP
York	NNP	I-NP	I-NP
late	JJ	B-NP	I-NP
Thursday	NNP	I-NP	I-NP
.	.	O	I-NP
In	IN	B-PP	O
Tokyo	NNP	B-NP	B-NP
on	IN	B-PP	O
Monday	NNP	B-NP	B-NP
,	,	O	I-NP
the	DT	B-NP	I-NP
U.S.	NNP	I-NP	I-NP
currency	NN	I-NP	I-NP
opened	VBD	B-VP	O
for	IN	B-PP	O
trading	NN	B-NP	B-NP
at	IN	B-PP	O
141.95	CD	B-NP	B-NP
yen	NN	I-NP	I-NP
,	,	O	I-NP
up	IN	B-ADVP	O
from	IN	B-PP	O
Friday	NNP	B-NP	B-NP
's	POS	B-NP	I-NP
Tokyo	NNP	I-NP	I-NP
close	NN	I-NP	I-NP
of	IN	B-PP	O
141.35	CD	B-NP	B-NP
yen	NN	I-NP	I-NP
.	.	O	I-NP
On	IN	B-PP	O
the	DT	B-NP	B-NP
Commodity	NNP	I-NP	I-NP
Exchange	NNP	I-NP	I-NP
in	IN	B-PP	O
New	NNP	B-NP	B-NP
York	NNP	I-NP	I-NP
,	,	O	I-NP
gold	NN	B-NP	I-NP
for	IN	B-PP	O
current	JJ	B-NP	B-NP
delivery	NN	I-NP	I-NP
settled	VBD	B-VP	O
at	IN	B-PP	O
$	$	B-NP	B-NP
367.30	CD	I-NP	I-NP
an	DT	B-NP	I-NP
ounce	NN	I-NP	I-NP
,	,	O	I-NP
up	IN	B-ADVP	O
20	CD	B-NP	B-NP
cents	NNS	I-NP	I-NP
.	.	O	I-NP
Estimated	VBN	B-NP	I-NP
volume	NN	I-NP	I-NP
was	VBD	B-VP	O
a	DT	B-NP	B-NP
light	NN	I-NP	I-NP
2.4	CD	I-NP	I-NP
million	CD	I-NP	I-NP
ounces	NNS	I-NP	I-NP
.	.	O	I-NP
In	IN	B-PP	O
early	JJ	B-NP	B-NP
trading	NN	I-NP	I-NP
in	IN	B-PP	O
Hong	NNP	B-NP	B-NP
Kong	NNP	I-NP	I-NP
Monday	NNP	B-NP	I-NP
,	,	O	I-NP
gold	NN	B-NP	I-NP
was	VBD	B-VP	O
quoted	VBN	I-VP	B-NP
at	IN	B-PP	O
$	$	B-NP	B-NP
366.50	CD	I-NP	I-NP
an	DT	B-NP	I-NP
ounce	NN	I-NP	I-NP
.	.	O	I-NP
East	NNP	B-NP	I-NP
Rock	NNP	I-NP	I-NP
Partners	NNP	I-NP	I-NP
Limited	NNP	I-NP	I-NP
Partnership	NNP	I-NP	I-NP
said	VBD	B-VP	O
it	PRP	B-NP	B-NP
proposed	VBD	B-VP	O
to	TO	I-VP	B-NP
acquire	VB	I-VP	I-NP
A.P.	NNP	B-NP	I-NP
Green	NNP	I-NP	I-NP
Industries	NNP	I-NP	I-NP
Inc.	NNP	I-NP	I-NP
for	IN	B-PP	O
$	$	B-NP	B-NP
40	CD	I-NP	I-NP
a	DT	B-NP	I-NP
share	NN	I-NP	I-NP
.	.	O	I-NP
In	IN	B-PP	O
an	DT	B-NP	B-NP
Oct.	NNP	I-NP	I-NP
19	CD	I-NP	I-NP
letter	NN	I-NP	I-NP
to	TO	B-PP	I-NP
A.P.	NNP	B-NP	I-NP
Green	NNP	I-NP	I-NP
's	POS	B-NP	I-NP
board	NN	I-NP	I-NP
,	,	O	I-NP
East	NNP	B-NP	I-NP
Rock	NNP	I-NP	I-NP
said	VBD	B-VP	O
the	DT	B-NP	B-NP
offer	NN	I-NP	I-NP
is	VBZ	B-VP	I-NP
subject	NN	B-ADJP	I-NP
to	TO	B-PP	I-NP
the	DT	B-NP	I-NP
signing	NN	I-NP	I-NP
of	IN	B-PP	O
a	DT	B-NP	B-NP
merger	NN	I-NP	I-NP
agreement	NN	I-NP	I-NP
by	IN	B-PP	O
no	DT	B-ADVP	B-NP
later	RB	I-ADVP	I-NP
than	IN	B-PP	O
Oct.	NNP	B-NP	B-NP
31	CD	I-NP	I-NP
.	.	O	I-NP
The	DT	B-NP	I-NP
letter	NN	I-NP	I-NP
,	,	O	I-NP
attached	VBN	B-VP	I-NP
to	TO	B-PP	I-NP
a	DT	B-NP	I-NP
filing	NN	I-NP	I-NP
with	IN	B-PP	O
the	DT	B-NP	B-NP
Securities	NNP	I-NP	I-NP
and	CC	I-NP	I-NP
Exchange	NNP	I-NP	I-NP
Commission	NNP	I-NP	I-NP
,	,	O	I-NP
said	VBD	B-VP	O
the	DT	B-NP	B-NP
approval	NN	I-NP	I-NP
is	VBZ	B-VP	I-NP
also	RB	B-ADVP	I-NP
contingent	JJ	B-ADJP	I-NP
upon	IN	B-PP	O
obtaining	VBG	B-VP	B-NP
satisfactory	JJ	B-NP	I-NP
financing	NN	I-NP	I-NP
.	.	O	I-NP
An	DT	B-NP	I-NP
A.P.	NNP	I-NP	I-NP
Green	NNP	I-NP	I-NP
official	NN	I-NP	I-NP
declined	VBD	B-VP	O
to	TO	I-VP	B-NP
comment	VB	I-VP	I-NP
on	IN	B-PP	O
the	DT	B-NP	B-NP
filing	NN	I-NP	I-NP
.	.	O	I-NP
The	DT	B-NP	I-NP
$	$	I-NP	I-NP
40-a-share	JJ	I-NP	I-NP
proposal	NN	I-NP	I-NP
values	VBZ	B-VP	I-NP
the	DT	B-NP	I-NP
company	NN	I-NP	I-NP
at	IN	B-PP	O
about	RB	B-NP	B-NP
$	$	I-NP	I-NP
106.6	CD	I-NP	I-NP
million	CD	I-NP	I-NP
.	.	O	I-NP
A.P.	NNP	B-NP	I-NP
Green	NNP	I-NP	I-NP
currently	RB	B-ADVP	I-NP
has	VBZ	B-VP	I-NP
2,664,098	CD	B-NP	I-NP
shares	NNS	I-NP	I-NP
outstanding	JJ	B-ADJP	I-NP
.	.	O	I-NP
Its	PRP$	B-NP	I-NP
stock	NN	I-NP	I-NP
closed	VBD	B-VP	O
at	IN	B-PP	O
$	$	B-NP	B-NP
38	CD	I-NP	I-NP
,	,	O	I-NP
up	IN	B-ADVP	O
$	$	B-NP	B-NP
1.875	CD	I-NP	I-NP
,	,	O	I-NP
in	IN	B-PP	O
national	JJ	B-NP	B-NP
over-the-counter	JJ	I-NP	I-NP
trading	NN	I-NP	I-NP
.	.	O	I-NP
The	DT	B-NP	I-NP
company	NN	I-NP	I-NP
is	VBZ	B-VP	I-NP
a	DT	B-NP	I-NP
Mexico	NNP	I-NP	I-NP
,	,	I-NP	I-NP
Mo.	NNP	I-NP	I-NP
,	,	I-NP	I-NP
maker	NN	I-NP	I-NP
of	IN	B-PP	O
refractory	JJ	B-NP	B-NP
products	NNS	I-NP	I-NP
.	.	O	I-NP
East	NNP	B-NP	I-NP
Rock	NNP	I-NP	I-NP
also	RB	B-ADVP	I-NP
said	VBD	B-VP	O
in	IN	B-PP	O
the	DT	B-NP	B-NP
filing	NN	I-NP	I-NP
that	IN	B-SBAR	O
it	PRP	B-NP	B-NP
boosted	VBD	B-VP	O
its	PRP$	B-NP	B-NP
stake	NN	I-NP	I-NP
in	IN	B-PP	O
A.P.	NNP	B-NP	B-NP
Green	NNP	I-NP	I-NP
to	TO	B-PP	I-NP
8.7	CD	B-NP	I-NP
%	NN	I-NP	I-NP
.	.	O	I-NP
It	PRP	B-NP	I-NP
now	RB	B-ADVP	I-NP
holds	VBZ	B-VP	I-NP
233,000	CD	B-NP	I-NP
A.P.	NNP	I-NP	I-NP
Green	NNP	I-NP	I-NP
common	JJ	I-NP	I-NP
shares	NNS	I-NP	I-NP
,	,	O	I-NP
including	VBG	B-PP	I-NP
30,000	CD	B-NP	I-NP
shares	NNS	I-NP	I-NP
bought	VBD	B-VP	O
last	JJ	B-NP	B-NP
Thursday	NNP	I-NP	I-NP
for	IN	B-PP	O
$	$	B-NP	B-NP
35.50	CD	I-NP	I-NP
to	TO	I-NP	I-NP
$	$	I-NP	I-NP
36.50	CD	I-NP	I-NP
a	DT	B-NP	I-NP
share	NN	I-NP	I-NP
.	.	O	I-NP
New	NNP	B-NP	I-NP
York-based	JJ	I-NP	I-NP
John	NNP	I-NP	I-NP
Kuhns	NNP	I-NP	I-NP
and	CC	I-NP	I-NP
Robert	NNP	I-NP	I-NP
MacDonald	NNP	I-NP	I-NP
control	NN	B-VP	I-NP
East	NNP	B-NP	I-NP
Rock	NNP	I-NP	I-NP
Partners	NNP	I-NP	I-NP
Inc.	NNP	I-NP	I-NP
,	,	O	I-NP
the	DT	B-NP	I-NP
sole	JJ	I-NP	I-NP
general	JJ	I-NP	I-NP
partner	NN	I-NP	I-NP
of	IN	B-PP	O
East	NNP	B-NP	B-NP
Rock	NNP	I-NP	I-NP
Partners	NNP	I-NP	I-NP
L.P	NNP	I-NP	I-NP
.	.	O	I-NP
The	DT	B-NP	I-NP
sole	JJ	I-NP	I-NP
limited	JJ	I-NP	I-NP
partner	NN	I-NP	I-NP
of	IN	B-PP	O
the	DT	B-NP	B-NP
partnership	NN	I-NP	I-NP
is	VBZ	B-VP	I-NP
Westwood	NNP	B-NP	I-NP
Brick	NNP	I-NP	I-NP
Lime	NNP	I-NP	I-NP
Inc.	NNP	I-NP	I-NP
,	,	O	I-NP
an	DT	B-NP	I-NP
indirect	JJ	I-NP	I-NP
subsidiary	NN	I-NP	I-NP
of	IN	B-PP	O
Westwood	NNP	B-NP	B-NP
Group	NNP	I-NP	I-NP
Inc	NNP	I-NP	I-NP
.	.	O	I-NP
Both	DT	B-NP	I-NP
Westwood	NNP	B-NP	I-NP
Brick	NNP	I-NP	I-NP
and	CC	O	I-NP
Westwood	NNP	B-NP	I-NP
Group	NNP	I-NP	I-NP
are	VBP	B-VP	I-NP
based	VBN	I-VP	I-NP
in	IN	B-PP	O
Boston	NNP	B-NP	B-NP
.	.	O	I-NP
Freight	NN	B-NP	I-NP
rates	NNS	I-NP	I-NP
,	,	O	I-NP
declining	VBG	B-VP	I-NP
for	IN	B-PP	O
most	RBS	B-NP	B-NP
of	IN	B-PP	O
the	DT	B-NP	B-NP
decade	NN	I-NP	I-NP
because	IN	B-PP	O
of	IN	I-PP	O
competition	NN	B-NP	B-NP
spurred	VBN	B-VP	I-NP
by	IN	B-PP	O
deregulation	NN	B-NP	B-NP
,	,	O	I-NP
are	VBP	B-VP	I-NP
bottoming	VBG	I-VP	I-NP
out	IN	B-PRT	O
,	,	O	B-NP
turning	VBG	B-VP	I-NP
upward	RB	B-ADVP	I-NP
and	CC	O	I-NP
threatening	VBG	B-VP	I-NP
to	TO	I-VP	I-NP
fuel	VB	I-VP	I-NP
inflation	NN	B-NP	I-NP
.	.	O	I-NP
Trucking	NNP	B-NP	I-NP
,	,	I-NP	I-NP
shipping	VBG	I-NP	I-NP
and	CC	I-NP	I-NP
air-freight	NN	I-NP	I-NP
companies	NNS	I-NP	I-NP
have	VBP	B-VP	I-NP
announced	VBN	I-VP	I-NP
rate	NN	B-NP	I-NP
increases	NNS	I-NP	I-NP
,	,	O	I-NP
scheduled	VBN	B-VP	I-NP
for	IN	B-PP	O
this	DT	B-NP	B-NP
fall	NN	I-NP	I-NP
or	CC	O	I-NP
early	JJ	B-NP	I-NP
next	JJ	I-NP	I-NP
year	NN	I-NP	I-NP
,	,	O	I-NP
reflecting	VBG	B-VP	I-NP
higher	JJR	B-NP	I-NP
costs	NNS	I-NP	I-NP
and	CC	O	I-NP
tightened	VBD	B-NP	O
demand	NN	I-NP	B-NP
for	IN	B-PP	O
freight	NN	B-NP	B-NP
transport	NN	I-NP	I-NP
.	.	O	I-NP
Major	JJ	B-NP	I-NP
shippers	NNS	I-NP	I-NP
say	VBP	B-VP	I-NP
they	PRP	B-NP	I-NP
expect	VBP	B-VP	I-NP
freight	NN	B-NP	I-NP
rates	NNS	I-NP	I-NP
to	TO	B-VP	I-NP
rise	VB	I-VP	I-NP
at	IN	B-ADVP	O
least	JJS	I-ADVP	B-NP
as	RB	B-ADVP	I-NP
fast	RB	I-ADVP	I-NP
as	IN	B-PP	O
inflation	NN	B-NP	B-NP
and	CC	B-ADVP	I-NP
maybe	RB	I-ADVP	I-NP
faster	RBR	B-ADVP	I-NP
in	IN	B-PP	O
the	DT	B-NP	B-NP
next	JJ	I-NP	I-NP
few	JJ	I-NP	I-NP
years	NNS	I-NP	I-NP
.	.	O	I-NP
That	DT	B-NP	I-NP
's	VBZ	B-VP	I-NP
a	DT	B-NP	I-NP
big	JJ	I-NP	I-NP
change	NN	I-NP	I-NP
from	IN	B-PP	O
recent	JJ	B-NP	B-NP
years	NNS	I-NP	I-NP
when	WRB	B-ADVP	I-NP
freight	NN	B-NP	I-NP
haulage	NN	I-NP	I-NP
was	VBD	B-VP	O
a	DT	B-NP	B-NP
bright	JJ	I-NP	I-NP
spot	NN	I-NP	I-NP
for	IN	B-PP	O
U.S.	NNP	B-NP	B-NP
productivity	NN	I-NP	I-NP
,	,	O	I-NP
helping	VBG	B-VP	I-NP
to	TO	I-VP	I-NP
restrain	VB	I-VP	I-NP
inflation	NN	B-NP	I-NP
and	CC	O	I-NP
make	VB	B-VP	I-NP
U.S.	NNP	B-NP	I-NP
industry	NN	I-NP	I-NP
more	RBR	B-ADJP	I-NP
competitive	JJ	I-ADJP	I-NP
abroad	RB	B-ADVP	I-NP
.	.	O	I-NP
``	``	O	I-NP
Demand	NN	B-NP	I-NP
has	VBZ	B-VP	I-NP
caught	VBN	I-VP	I-NP
up	IN	B-PRT	O
with	IN	B-PP	O
the	DT	B-NP	B-NP
supply	NN	I-NP	I-NP
of	IN	B-PP	O
certain	JJ	B-NP	B-NP
types	NNS	I-NP	I-NP
of	IN	B-PP	O
freight	NN	B-NP	B-NP
transportation	NN	I-NP	I-NP
,	,	O	I-NP
and	CC	O	I-NP
rates	NNS	B-NP	I-NP
are	VBP	B-VP	I-NP
starting	VBG	I-VP	I-NP
to	TO	I-VP	I-NP
move	VB	I-VP	I-NP
up	IN	B-ADVP	O
''	''	O	B-NP
at	IN	B-PP	O
a	DT	B-NP	B-NP
rate	NN	I-NP	I-NP
``	``	O	I-NP
close	RB	B-ADJP	I-NP
to	TO	B-PP	I-NP
or	CC	O	I-NP
slightly	RB	B-ADJP	I-NP
more	JJR	I-ADJP	I-NP
than	IN	B-PP	O
the	DT	B-NP	B-NP
inflation	NN	I-NP	I-NP
rate	NN	I-NP	I-NP
,	,	O	I-NP
''	''	O	I-NP
said	VBD	B-VP	O
Clifford	NNP	B-NP	B-NP
Sayre	NNP	I-NP	I-NP
,	,	O	I-NP
director	NN	B-NP	I-NP
of	IN	B-PP	O
logistics	NNS	B-NP	B-NP
at	IN	B-PP	O
Du	NNP	B-NP	B-NP
Pont	NNP	I-NP	I-NP
Co	NNP	I-NP	I-NP
.	.	O	I-NP
Shippers	NNS	B-NP	I-NP
surveyed	VBN	B-VP	I-NP
recently	RB	B-ADVP	I-NP
by	IN	B-PP	O
Ohio	NNP	B-NP	B-NP
State	NNP	I-NP	I-NP
University	NNP	I-NP	I-NP
said	VBD	B-VP	O
they	PRP	B-NP	B-NP
expect	VBP	B-VP	I-NP
their	PRP$	B-NP	I-NP
freight-transport	JJ	I-NP	I-NP
,	,	I-NP	I-NP
storage	NN	I-NP	I-NP
and	CC	I-NP	I-NP
distribution	NN	I-NP	I-NP
costs	NNS	I-NP	I-NP
to	TO	B-VP	I-NP
rise	VB	I-VP	I-NP
about	IN	B-NP	O
4	CD	I-NP	B-NP
%	NN	I-NP	I-NP
this	DT	B-NP	I-NP
year	NN	I-NP	I-NP
.	.	O	I-NP
Only	RB	B-NP	I-NP
10	CD	I-NP	I-NP
%	NN	I-NP	I-NP
of	IN	B-PP	O
the	DT	B-NP	B-NP
250	CD	I-NP	I-NP
shippers	NNS	I-NP	I-NP
polled	VBN	B-VP	I-NP
expected	VBN	B-VP	I-NP
their	PRP$	B-NP	I-NP
freight-transport	JJ	I-NP	I-NP
costs	NNS	I-NP	I-NP
to	TO	B-VP	I-NP
decrease	VB	I-VP	I-NP
,	,	O	I-NP
compared	VBN	B-PP	I-NP
with	IN	B-PP	O
30	CD	B-NP	B-NP
%	NN	I-NP	I-NP
who	WP	B-NP	I-NP
had	VBD	B-VP	O
looked	VBN	I-VP	B-NP
to	TO	B-PP	I-NP
freight	VB	B-NP	I-NP
transport	NN	I-NP	I-NP
to	TO	B-VP	I-NP
reduce	VB	I-VP	I-NP
costs	NNS	B-NP	I-NP
in	IN	B-PP	O
past	JJ	B-NP	B-NP
years	NNS	I-NP	I-NP
.	.	O	I-NP
``	``	O	I-NP
This	DT	B-NP	I-NP
is	VBZ	B-VP	I-NP
the	DT	B-NP	I-NP
first	JJ	I-NP	I-NP
year	NN	I-NP	I-NP
since	IN	B-PP	O
transportation	NN	B-NP	B-NP
deregulation	NN	I-NP	I-NP
in	IN	B-PP	O
1980	CD	B-NP	B-NP
that	IN	B-ADVP	O
we	PRP	B-NP	B-NP
have	VBP	B-VP	I-NP
had	VBN	I-VP	I-NP
such	JJ	B-NP	I-NP
a	DT	I-NP	I-NP
dramatic	JJ	I-NP	I-NP
and	CC	I-NP	I-NP
broad-based	JJ	I-NP	I-NP
upturn	NN	I-NP	I-NP
in	IN	B-PP	O
perceived	VBN	B-NP	B-NP
transportation	NN	I-NP	I-NP
rates	NNS	I-NP	I-NP
,	,	O	I-NP
''	''	O	I-NP
said	VBD	B-VP	O
Bernard	NNP	B-NP	B-NP
LaLonde	NNP	I-NP	I-NP
,	,	O	I-NP
a	DT	B-NP	I-NP
transportation	NN	I-NP	I-NP
logistics	NNS	I-NP	I-NP
professor	NN	I-NP	I-NP
at	IN	B-PP	O
Ohio	NNP	B-NP	B-NP
State	NNP	I-NP	I-NP
in	IN	B-PP	O
Columbus	NNP	B-NP	B-NP
.	.	O	I-NP
The	DT	B-NP	I-NP
deregulation	NN	I-NP	I-NP
of	IN	B-PP	O
railroads	NNS	B-NP	B-NP
and	CC	I-NP	I-NP
trucking	NN	I-NP	I-NP
companies	NNS	I-NP	I-NP
that	WDT	B-NP	I-NP
began	VBD	B-VP	O
in	IN	B-PP	O
1980	CD	B-NP	B-NP
enabled	VBD	B-VP	O
shippers	NNS	B-NP	B-NP
to	TO	B-VP	I-NP
bargain	VB	I-VP	I-NP
for	IN	B-PP	O
transportation	NN	B-NP	B-NP
.	.	O	I-NP
Carriers	NNP	B-NP	I-NP
could	MD	B-VP	I-NP
use	VB	I-VP	I-NP
their	PRP$	B-NP	I-NP
equipment	NN	I-NP	I-NP
more	RBR	B-ADVP	I-NP
efficiently	RB	I-ADVP	I-NP
,	,	O	I-NP
leading	VBG	B-VP	I-NP
to	TO	B-PP	I-NP
overcapacity	NN	B-NP	I-NP
they	PRP	B-NP	I-NP
were	VBD	B-VP	O
eager	JJ	B-ADJP	B-NP
to	TO	B-VP	I-NP
fill	VB	I-VP	I-NP
.	.	O	I-NP
Shippers	NNS	B-NP	I-NP
cut	VBP	B-VP	I-NP
about	RB	B-NP	I-NP
$	$	I-NP	I-NP
35	CD	I-NP	I-NP
billion	CD	I-NP	I-NP
from	IN	B-PP	O
their	PRP$	B-NP	B-NP
annual	JJ	I-NP	I-NP
,	,	I-NP	I-NP
inter-city	JJ	I-NP	I-NP
truck	NN	I-NP	I-NP
and	CC	I-NP	I-NP
rail	NN	I-NP	I-NP
costs	NNS	I-NP	I-NP
,	,	O	I-NP
to	TO	B-PP	I-NP
about	RB	B-NP	I-NP
$	$	I-NP	I-NP
150	CD	I-NP	I-NP
billion	CD	I-NP	I-NP
,	,	O	I-NP
or	CC	O	I-NP
about	IN	B-NP	O
6.4	CD	I-NP	B-NP
%	NN	I-NP	I-NP
of	IN	B-PP	O
gross	JJ	B-NP	B-NP
national	JJ	I-NP	I-NP
product	NN	I-NP	I-NP
,	,	O	I-NP
down	RB	B-ADVP	I-NP
from	IN	B-PP	O
8	CD	B-NP	B-NP
%	NN	I-NP	I-NP
of	IN	B-PP	O
GNP	NNP	B-NP	B-NP
in	IN	B-PP	O
1981	CD	B-NP	B-NP
.	.	O	I-NP
But	CC	O	I-NP
with	IN	B-PP	O
much	NN	B-NP	B-NP
of	IN	B-PP	O
the	DT	B-NP	B-NP
inefficiency	NN	I-NP	I-NP
squeezed	VBN	B-VP	I-NP
out	IN	B-PP	O
of	IN	B-PP	O
the	DT	B-NP	B-NP
freight-transport	JJ	I-NP	I-NP
system	NN	I-NP	I-NP
,	,	O	I-NP
rising	VBG	B-NP	I-NP
costs	NNS	I-NP	I-NP
are	VBP	B-VP	I-NP
likely	JJ	B-ADJP	I-NP
to	TO	B-VP	I-NP
be	VB	I-VP	I-NP
reflected	VBN	I-VP	I-NP
directly	RB	B-ADVP	I-NP
in	IN	B-PP	O
higher	JJR	B-NP	B-NP
freight	NN	I-NP	I-NP
rates	NNS	I-NP	I-NP
.	.	O	I-NP
``	``	O	I-NP
Shippers	NNS	B-NP	I-NP
are	VBP	B-VP	I-NP
saying	VBG	I-VP	I-NP
`	``	O	I-NP
the	DT	B-NP	I-NP
party	NN	I-NP	I-NP
's	POS	B-VP	I-NP
over	IN	B-ADJP	O
,	,	O	B-NP
'	''	O	I-NP
''	''	O	I-NP
said	VBD	B-VP	O
Mr.	NNP	B-NP	B-NP
LaLonde	NNP	I-NP	I-NP
.	.	O	I-NP
``	``	O	I-NP
Shippers	NNS	B-NP	I-NP
wo	MD	B-VP	I-NP
n't	RB	I-VP	I-NP
be	VB	I-VP	I-NP
able	JJ	B-ADJP	I-NP
to	TO	B-VP	I-NP
look	VB	I-VP	I-NP
for	IN	B-PP	O
transportation-cost	JJ	B-NP	B-NP
savings	NNS	I-NP	I-NP
as	IN	B-SBAR	O
they	PRP	B-NP	B-NP
have	VBP	B-VP	I-NP
for	IN	B-PP	O
the	DT	B-NP	B-NP
last	JJ	I-NP	I-NP
eight	CD	I-NP	I-NP
or	CC	I-NP	I-NP
nine	CD	I-NP	I-NP
years	NNS	I-NP	I-NP
.	.	O	I-NP
Transport	NN	B-NP	I-NP
rates	NNS	I-NP	I-NP
wo	MD	B-VP	I-NP
n't	RB	I-VP	I-NP
be	VB	I-VP	I-NP
an	DT	B-NP	I-NP
opportunity	NN	I-NP	I-NP
for	IN	B-PP	O
offsetting	VBG	B-VP	B-NP
cost	NN	B-NP	I-NP
increases	NNS	I-NP	I-NP
in	IN	B-PP	O
other	JJ	B-NP	B-NP
segments	NNS	I-NP	I-NP
of	IN	B-PP	O
the	DT	B-NP	B-NP
economy	NN	I-NP	I-NP
.	.	O	I-NP
''	''	O	I-NP
Robert	NNP	B-NP	I-NP
Delaney	NNP	I-NP	I-NP
,	,	O	I-NP
a	DT	B-NP	I-NP
consultant	NN	I-NP	I-NP
at	IN	B-PP	O
Arthur	NNP	B-NP	B-NP
D.	NNP	I-NP	I-NP
Little	NNP	I-NP	I-NP
Inc.	NNP	I-NP	I-NP
,	,	O	I-NP
Cambridge	NNP	B-NP	I-NP
,	,	O	I-NP
Mass.	NNP	B-NP	I-NP
,	,	O	I-NP
said	VBD	B-VP	O
``	``	O	B-NP
We	PRP	B-NP	I-NP
've	VBP	B-VP	I-NP
gotten	VBN	I-VP	I-NP
all	PDT	B-NP	I-NP
the	DT	I-NP	I-NP
benefits	NNS	I-NP	I-NP
of	IN	B-PP	O
deregulation	NN	B-NP	B-NP
in	IN	B-PP	O
freight-cost	JJ	B-NP	B-NP
reductions	NNS	I-NP	I-NP
.	.	O	I-NP
Now	RB	B-ADVP	I-NP
we	PRP	B-NP	I-NP
are	VBP	B-VP	I-NP
starting	VBG	I-VP	I-NP
to	TO	I-VP	I-NP
see	VB	I-VP	I-NP
real	JJ	B-NP	I-NP
freight-rate	JJ	I-NP	I-NP
increases	NNS	I-NP	I-NP
as	IN	B-SBAR	O
carriers	NNS	B-NP	B-NP
replace	VBP	B-VP	I-NP
equipment	NN	B-NP	I-NP
,	,	O	I-NP
pay	VB	B-VP	I-NP
higher	JJR	B-NP	I-NP
fuel	NN	I-NP	I-NP
costs	NNS	I-NP	I-NP
and	CC	O	I-NP
pay	VB	B-VP	I-NP
more	JJR	B-NP	I-NP
for	IN	B-PP	O
labor	NN	B-NP	B-NP
.	.	O	I-NP
You	PRP	B-NP	I-NP
'll	MD	B-VP	I-NP
see	VB	I-VP	I-NP
carriers	NNS	B-NP	I-NP
try	VB	B-VP	I-NP
to	TO	I-VP	I-NP
recoup	VB	I-VP	I-NP
some	DT	B-NP	I-NP
of	IN	B-PP	O
the	DT	B-NP	B-NP
price	NN	I-NP	I-NP
cutting	VBG	I-NP	I-NP
that	WDT	B-NP	I-NP
occurred	VBD	B-VP	O
previously	RB	B-ADVP	B-NP
.	.	O	I-NP
''	''	O	I-NP
Not	RB	B-NP	I-NP
everyone	NN	I-NP	I-NP
believes	VBZ	B-VP	I-NP
that	IN	B-SBAR	O
the	DT	B-NP	B-NP
good	JJ	I-NP	I-NP
times	NNS	I-NP	I-NP
are	VBP	B-VP	I-NP
over	IN	B-ADJP	O
for	IN	B-PP	O
shippers	NNS	B-NP	B-NP
.	.	O	I-NP
``	``	O	I-NP
There	EX	B-NP	I-NP
's	VBZ	B-VP	I-NP
still	RB	B-ADVP	I-NP
a	DT	B-NP	I-NP
lot	NN	I-NP	I-NP
of	IN	B-PP	O
pressure	NN	B-NP	B-NP
on	IN	B-PP	O
rates	NNS	B-NP	B-NP
in	IN	B-PP	O
both	DT	B-NP	B-NP
rail	NN	I-NP	I-NP
and	CC	I-NP	I-NP
truck	NN	I-NP	I-NP
,	,	O	I-NP
''	''	O	I-NP
said	VBD	B-VP	O
Gerard	NNP	B-NP	B-NP
McCullough	NNP	I-NP	I-NP
,	,	O	I-NP
lecturer	NN	B-NP	I-NP
in	IN	B-PP	O
transportation	NN	B-NP	B-NP
at	IN	B-PP	O
Massachusetts	NNP	B-NP	B-NP
Institute	NNP	I-NP	I-NP
of	IN	B-PP	O
Technology	NNP	B-NP	B-NP
.	.	O	I-NP
Less-than-truckload	JJ	B-NP	I-NP
companies	NNS	I-NP	I-NP
,	,	O	I-NP
which	WDT	B-NP	I-NP
carry	VBP	B-VP	I-NP
the	DT	B-NP	I-NP
freight	NN	I-NP	I-NP
of	IN	B-PP	O
several	JJ	B-NP	B-NP
shippers	NNS	I-NP	I-NP
in	IN	B-PP	O
each	DT	B-NP	B-NP
truck	NN	I-NP	I-NP
trailer	NN	I-NP	I-NP
,	,	O	I-NP
discounted	VBD	B-VP	O
away	RB	B-ADVP	B-NP
a	DT	B-NP	I-NP
4.7	CD	I-NP	I-NP
%	NN	I-NP	I-NP
rate	NN	I-NP	I-NP
increase	NN	I-NP	I-NP
implemented	VBD	B-VP	O
last	JJ	B-NP	B-NP
April	NNP	I-NP	I-NP
.	.	O	I-NP
The	DT	B-NP	I-NP
carriers	NNS	I-NP	I-NP
were	VBD	B-VP	O
competing	VBG	I-VP	B-NP
fiercely	RB	B-ADVP	I-NP
for	IN	B-PP	O
market	NN	B-NP	B-NP
share	NN	I-NP	I-NP
.	.	O	I-NP
Railroad-rate	JJ	B-NP	I-NP
increases	NNS	I-NP	I-NP
