,	,	O	O
East	NNP	B-NP	B-NP
Rock	NNP	I-NP	I-NP
said	VBD	B-VP	O
the	DT	B-NP	B-NP
offer	NN	I-NP	I-NP
is	VBZ	B-VP	O
subject	NN	B-ADJP	O
to	TO	B-PP	O
the	DT	B-NP	B-NP
signing	NN	I-NP	I-NP
of	IN	B-PP	O
a	DT	B-NP	B-NP
merger	NN	I-NP	I-NP
agreement	NN	I-NP	O
by	IN	B-PP	O
no	DT	B-ADVP	O
later	RB	I-ADVP	O
than	IN	B-PP	O
Oct.	NNP	B-NP	B-NP
31	CD	I-NP	O
.	.	O	O
The	DT	B-NP	B-NP
letter	NN	I-NP	I-NP
,	,	O	O
attached	VBN	B-VP	O
to	TO	B-PP	O
a	DT	B-NP	B-NP
filing	NN	I-NP	I-NP
with	IN	B-PP	O
the	DT	B-NP	O
Securities	NNP	I-NP	B-NP
and	CC	I-NP	O
Exchange	NNP	I-NP	B-NP
Commission	NNP	I-NP	I-NP
,	,	O	O
said	VBD	B-VP	O
the	DT	B-NP	B-NP
approval	NN	I-NP	I-NP
is	VBZ	B-VP	O
also	RB	B-ADVP	O
contingent	JJ	B-ADJP	O
upon	IN	B-PP	O
obtaining	VBG	B-VP	O
satisfactory	JJ	B-NP	O
financing	NN	I-NP	O
.	.	O	O
An	DT	B-NP	O
A.P.	NNP	I-NP	B-NP
Green	NNP	I-NP	I-NP
official	NN	I-NP	O
declined	VBD	B-VP	O
to	TO	I-VP	O
comment	VB	I-VP	O
on	IN	B-PP	O
the	DT	B-NP	B-NP
filing	NN	I-NP	I-NP
.	.	O	O
The	DT	B-NP	O
$	$	I-NP	O
40-a-share	JJ	I-NP	O
proposal	NN	I-NP	O
values	VBZ	B-VP	O
the	DT	B-NP	B-NP
company	NN	I-NP	I-NP
at	IN	B-PP	O
about	RB	B-NP	O
$	$	I-NP	O
106.6	CD	I-NP	O
million	CD	I-NP	O
.	.	O	O
A.P.	NNP	B-NP	B-NP
Green	NNP	I-NP	I-NP
currently	RB	B-ADVP	O
has	VBZ	B-VP	O
2,664,098	CD	B-NP	O
shares	NNS	I-NP	O
outstanding	JJ	B-ADJP	O
.	.	O	O
Its	PRP$	B-NP	O
stock	NN	I-NP	O
closed	VBD	B-VP	O
at	IN	B-PP	O
$	$	B-NP	O
38	CD	I-NP	O
,	,	O	O
up	IN	B-ADVP	O
$	$	B-NP	O
1.875	CD	I-NP	O
,	,	O	O
in	IN	B-PP	O
national	JJ	B-NP	O
over-the-counter	JJ	I-NP	O
trading	NN	I-NP	O
.	.	O	O
The	DT	B-NP	B-NP
company	NN	I-NP	I-NP
is	VBZ	B-VP	O
a	DT	B-NP	O
Mexico	NNP	I-NP	B-NP
,	,	I-NP	O
Mo.	NNP	I-NP	B-NP
,	,	I-NP	O
maker	NN	I-NP	O
of	IN	B-PP	O
refractory	JJ	B-NP	O
products	NNS	I-NP	O
.	.	O	O
East	NNP	B-NP	B-NP
Rock	NNP	I-NP	I-NP
also	RB	B-ADVP	O
said	VBD	B-VP	O
in	IN	B-PP	O
the	DT	B-NP	B-NP
filing	NN	I-NP	I-NP
that	IN	B-SBAR	O
it	PRP	B-NP	O
boosted	VBD	B-VP	O
its	PRP$	B-NP	O
stake	NN	I-NP	O
in	IN	B-PP	O
A.P.	NNP	B-NP	B-NP
Green	NNP	I-NP	I-NP
to	TO	B-PP	O
8.7	CD	B-NP	O
%	NN	I-NP	O
.	.	O	O
It	PRP	B-NP	O
now	RB	B-ADVP	O
holds	VBZ	B-VP	O
233,000	CD	B-NP	O
A.P.	NNP	I-NP	B-NP
Green	NNP	I-NP	I-NP
common	JJ	I-NP	O
shares	NNS	I-NP	O
,	,	O	O
including	VBG	B-PP	O
30,000	CD	B-NP	O
shares	NNS	I-NP	O
bought	VBD	B-VP	O
last	JJ	B-NP	O
Thursday	NNP	I-NP	B-NP
for	IN	B-PP	O
$	$	B-NP	O
35.50	CD	I-NP	O
to	TO	I-NP	O
$	$	I-NP	O
36.50	CD	I-NP	O
a	DT	B-NP	B-NP
share	NN	I-NP	I-NP
.	.	O	O
New	NNP	B-NP	B-NP
York-based	JJ	I-NP	O
John	NNP	I-NP	B-NP
Kuhns	NNP	I-NP	I-NP
and	CC	I-NP	O
Robert	NNP	I-NP	B-NP
MacDonald	NNP	I-NP	I-NP
control	NN	B-VP	O
East	NNP	B-NP	B-NP
Rock	NNP	I-NP	I-NP
Partners	NNP	I-NP	I-NP
Inc.	NNP	I-NP	I-NP
,	,	O	O
the	DT	B-NP	O
sole	JJ	I-NP	O
general	JJ	I-NP	O
partner	NN	I-NP	O
of	IN	B-PP	O
East	NNP	B-NP	B-NP
Rock	NNP	I-NP	I-NP
Partners	NNP	I-NP	I-NP
L.P	NNP	I-NP	I-NP
.	.	O	O
The	DT	B-NP	O
sole	JJ	I-NP	O
limited	JJ	I-NP	O
partner	NN	I-NP	O
of	IN	B-PP	O
the	DT	B-NP	B-NP
partnership	NN	I-NP	I-NP
is	VBZ	B-VP	O
Westwood	NNP	B-NP	B-NP
Brick	NNP	I-NP	I-NP
Lime	NNP	I-NP	I-NP
Inc.	NNP	I-NP	I-NP
,	,	O	O
an	DT	B-NP	O
indirect	JJ	I-NP	O
subsidiary	NN	I-NP	O
of	IN	B-PP	O
Westwood	NNP	B-NP	B-NP
Group	NNP	I-NP	I-NP
Inc	NNP	I-NP	I-NP
.	.	O	O
Both	DT	B-NP	O
Westwood	NNP	B-NP	B-NP
Brick	NNP	I-NP	I-NP
and	CC	O	O
Westwood	NNP	B-NP	B-NP
Group	NNP	I-NP	I-NP
are	VBP	B-VP	O
based	VBN	I-VP	O
in	IN	B-PP	O
Boston	NNP	B-NP	B-NP
.	.	O	O
Freight	NN	B-NP	O
rates	NNS	I-NP	O
,	,	O	O
declining	VBG	B-VP	O
for	IN	B-PP	O
most	RBS	B-NP	O
of	IN	B-PP	O
the	DT	B-NP	B-NP
decade	NN	I-NP	I-NP
because	IN	B-PP	O
of	IN	I-PP	O
competition	NN	B-NP	O
spurred	VBN	B-VP	O
by	IN	B-PP	O
deregulation	NN	B-NP	O
,	,	O	O
are	VBP	B-VP	O
bottoming	VBG	I-VP	O
out	IN	B-PRT	O
,	,	O	O
turning	VBG	B-VP	O
upward	RB	B-ADVP	O
and	CC	O	O
threatening	VBG	B-VP	O
to	TO	I-VP	O
fuel	VB	I-VP	O
inflation	NN	B-NP	O
.	.	O	O
Trucking	NNP	B-NP	B-NP
,	,	I-NP	O
shipping	VBG	I-NP	O
and	CC	I-NP	O
air-freight	NN	I-NP	O
companies	NNS	I-NP	O
have	VBP	B-VP	O
announced	VBN	I-VP	O
rate	NN	B-NP	O
increases	NNS	I-NP	O
,	,	O	O
scheduled	VBN	B-VP	O
for	IN	B-PP	O
this	DT	B-NP	B-NP
fall	NN	I-NP	I-NP
or	CC	O	O
early	JJ	B-NP	O
next	JJ	I-NP	O
year	NN	I-NP	O
,	,	O	O
reflecting	VBG	B-VP	O
higher	JJR	B-NP	O
costs	NNS	I-NP	O
and	CC	O	O
tightened	VBD	B-NP	O
demand	NN	I-NP	O
for	IN	B-PP	O
freight	NN	B-NP	O
transport	NN	I-NP	O
.	.	O	O
Major	JJ	B-NP	O
shippers	NNS	I-NP	O
say	VBP	B-VP	O
they	PRP	B-NP	O
expect	VBP	B-VP	O
freight	NN	B-NP	O
rates	NNS	I-NP	O
to	TO	B-VP	O
rise	VB	I-VP	O
at	IN	B-ADVP	O
least	JJS	I-ADVP	O
as	RB	B-ADVP	O
fast	RB	I-ADVP	O
as	IN	B-PP	O
inflation	NN	B-NP	O
and	CC	B-ADVP	O
maybe	RB	I-ADVP	O
faster	RBR	B-ADVP	O
in	IN	B-PP	O
the	DT	B-NP	O
next	JJ	I-NP	O
few	JJ	I-NP	O
years	NNS	I-NP	O
.	.	O	O
That	DT	B-NP	O
's	VBZ	B-VP	O
a	DT	B-NP	O
big	JJ	I-NP	O
change	NN	I-NP	O
from	IN	B-PP	O
recent	JJ	B-NP	O
years	NNS	I-NP	O
when	WRB	B-ADVP	O
freight	NN	B-NP	O
haulage	NN	I-NP	O
was	VBD	B-VP	O
a	DT	B-NP	O
bright	JJ	I-NP	O
spot	NN	I-NP	O
for	IN	B-PP	O
U.S.	NNP	B-NP	B-NP
productivity	NN	I-NP	O
,	,	O	O
helping	VBG	B-VP	O
to	TO	I-VP	O
restrain	VB	I-VP	O
inflation	NN	B-NP	O
and	CC	O	O
make	VB	B-VP	O
U.S.	NNP	B-NP	B-NP
industry	NN	I-NP	O
more	RBR	B-ADJP	O
competitive	JJ	I-ADJP	O
abroad	RB	B-ADVP	O
.	.	O	O
``	``	O	O
Demand	NN	B-NP	O
has	VBZ	B-VP	O
caught	VBN	I-VP	O
up	IN	B-PRT	O
with	IN	B-PP	O
the	DT	B-NP	B-NP
supply	NN	I-NP	I-NP
of	IN	B-PP	O
certain	JJ	B-NP	O
types	NNS	I-NP	O
of	IN	B-PP	O
freight	NN	B-NP	O
transportation	NN	I-NP	O
,	,	O	O
and	CC	O	O
rates	NNS	B-NP	O
are	VBP	B-VP	O
starting	VBG	I-VP	O
to	TO	I-VP	O
move	VB	I-VP	O
up	IN	B-ADVP	O
''	''	O	O
at	IN	B-PP	O
a	DT	B-NP	B-NP
rate	NN	I-NP	I-NP
``	``	O	O
close	RB	B-ADJP	O
to	TO	B-PP	O
or	CC	O	O
slightly	RB	B-ADJP	O
more	JJR	I-ADJP	O
than	IN	B-PP	O
the	DT	B-NP	B-NP
inflation	NN	I-NP	I-NP
rate	NN	I-NP	O
,	,	O	O
''	''	O	O
said	VBD	B-VP	O
Clifford	NNP	B-NP	B-NP
Sayre	NNP	I-NP	I-NP
,	,	O	O
director	NN	B-NP	O
of	IN	B-PP	O
logistics	NNS	B-NP	O
at	IN	B-PP	O
Du	NNP	B-NP	B-NP
Pont	NNP	I-NP	I-NP
Co	NNP	I-NP	I-NP
.	.	O	O
Shippers	NNS	B-NP	O
surveyed	VBN	B-VP	O
recently	RB	B-ADVP	O
by	IN	B-PP	O
Ohio	NNP	B-NP	B-NP
State	NNP	I-NP	I-NP
University	NNP	I-NP	I-NP
said	VBD	B-VP	O
they	PRP	B-NP	O
expect	VBP	B-VP	O
their	PRP$	B-NP	O
freight-transport	JJ	I-NP	O
,	,	I-NP	O
storage	NN	I-NP	O
and	CC	I-NP	O
distribution	NN	I-NP	O
costs	NNS	I-NP	O
to	TO	B-VP	O
rise	VB	I-VP	O
about	IN	B-NP	O
4	CD	I-NP	O
%	NN	I-NP	O
this	DT	B-NP	B-NP
year	NN	I-NP	I-NP
.	.	O	O
Only	RB	B-NP	O
10	CD	I-NP	O
%	NN	I-NP	O
of	IN	B-PP	O
the	DT	B-NP	O
250	CD	I-NP	O
shippers	NNS	I-NP	O
polled	VBN	B-VP	O
expected	VBN	B-VP	O
their	PRP$	B-NP	O
freight-transport	JJ	I-NP	O
costs	NNS	I-NP	O
to	TO	B-VP	O
decrease	VB	I-VP	O
,	,	O	O
compared	VBN	B-PP	O
with	IN	B-PP	O
30	CD	B-NP	O
%	NN	I-NP	O
who	WP	B-NP	O
had	VBD	B-VP	O
looked	VBN	I-VP	O
to	TO	B-PP	O
freight	VB	B-NP	O
transport	NN	I-NP	O
to	TO	B-VP	O
reduce	VB	I-VP	O
costs	NNS	B-NP	O
in	IN	B-PP	O
past	JJ	B-NP	O
years	NNS	I-NP	O
.	.	O	O
``	``	O	O
This	DT	B-NP	O
is	VBZ	B-VP	O
the	DT	B-NP	O
first	JJ	I-NP	O
year	NN	I-NP	O
since	IN	B-PP	O
transportation	NN	B-NP	O
deregulation	NN	I-NP	O
in	IN	B-PP	O
1980	CD	B-NP	O
that	IN	B-ADVP	O
we	PRP	B-NP	O
have	VBP	B-VP	O
had	VBN	I-VP	O
such	JJ	B-NP	O
a	DT	I-NP	O
dramatic	JJ	I-NP	O
and	CC	I-NP	O
broad-based	JJ	I-NP	O
upturn	NN	I-NP	O
in	IN	B-PP	O
perceived	VBN	B-NP	O
transportation	NN	I-NP	O
rates	NNS	I-NP	O
,	,	O	O
''	''	O	O
said	VBD	B-VP	O
Bernard	NNP	B-NP	B-NP
LaLonde	NNP	I-NP	I-NP
,	,	O	O
a	DT	B-NP	B-NP
transportation	NN	I-NP	I-NP
logistics	NNS	I-NP	O
professor	NN	I-NP	O
at	IN	B-PP	O
Ohio	NNP	B-NP	B-NP
State	NNP	I-NP	I-NP
in	IN	B-PP	O
Columbus	NNP	B-NP	B-NP
.	.	O	O
The	DT	B-NP	B-NP
deregulation	NN	I-NP	I-NP
of	IN	B-PP	O
railroads	NNS	B-NP	O
and	CC	I-NP	O
trucking	NN	I-NP	O
companies	NNS	I-NP	O
that	WDT	B-NP	O
began	VBD	B-VP	O
in	IN	B-PP	O
1980	CD	B-NP	O
enabled	VBD	B-VP	O
shippers	NNS	B-NP	O
to	TO	B-VP	O
bargain	VB	I-VP	O
for	IN	B-PP	O
transportation	NN	B-NP	O
.	.	O	O
Carriers	NNP	B-NP	B-NP
could	MD	B-VP	O
use	VB	I-VP	O
their	PRP$	B-NP	O
equipment	NN	I-NP	O
more	RBR	B-ADVP	O
efficiently	RB	I-ADVP	O
,	,	O	O
leading	VBG	B-VP	O
to	TO	B-PP	O
overcapacity	NN	B-NP	O
they	PRP	B-NP	O
were	VBD	B-VP	O
eager	JJ	B-ADJP	O
to	TO	B-VP	O
fill	VB	I-VP	O
.	.	O	O
Shippers	NNS	B-NP	O
cut	VBP	B-VP	O
about	RB	B-NP	O
$	$	I-NP	O
35	CD	I-NP	O
billion	CD	I-NP	O
from	IN	B-PP	O
their	PRP$	B-NP	O
annual	JJ	I-NP	O
,	,	I-NP	O
inter-city	JJ	I-NP	O
truck	NN	I-NP	O
and	CC	I-NP	O
rail	NN	I-NP	O
costs	NNS	I-NP	O
,	,	O	O
to	TO	B-PP	O
about	RB	B-NP	O
$	$	I-NP	O
150	CD	I-NP	O
billion	CD	I-NP	O
,	,	O	O
or	CC	O	O
about	IN	B-NP	O
6.4	CD	I-NP	O
%	NN	I-NP	O
of	IN	B-PP	O
gross	JJ	B-NP	O
national	JJ	I-NP	O
product	NN	I-NP	O
,	,	O	O
down	RB	B-ADVP	O
from	IN	B-PP	O
8	CD	B-NP	O
%	NN	I-NP	O
of	IN	B-PP	O
GNP	NNP	B-NP	B-NP
in	IN	B-PP	O
1981	CD	B-NP	O
.	.	O	O
But	CC	O	O
with	IN	B-PP	O
much	NN	B-NP	O
of	IN	B-PP	O
the	DT	B-NP	B-NP
inefficiency	NN	I-NP	I-NP
squeezed	VBN	B-VP	O
out	IN	B-PP	O
of	IN	B-PP	O
the	DT	B-NP	O
freight-transport	JJ	I-NP	O
system	NN	I-NP	O
,	,	O	O
rising	VBG	B-NP	O
costs	NNS	I-NP	O
are	VBP	B-VP	O
likely	JJ	B-ADJP	O
to	TO	B-VP	O
be	VB	I-VP	O
reflected	VBN	I-VP	O
directly	RB	B-ADVP	O
in	IN	B-PP	O
higher	JJR	B-NP	O
freight	NN	I-NP	O
rates	NNS	I-NP	O
.	.	O	O
``	``	O	O
Shippers	NNS	B-NP	O
are	VBP	B-VP	O
saying	VBG	I-VP	O
`	``	O	O
the	DT	B-NP	B-NP
party	NN	I-NP	I-NP
's	POS	B-VP	O
over	IN	B-ADJP	O
,	,	O	O
'	''	O	O
''	''	O	O
said	VBD	B-VP	O
Mr.	NNP	B-NP	B-NP
LaLonde	NNP	I-NP	I-NP
.	.	O	O
``	``	O	O
Shippers	NNS	B-NP	O
wo	MD	B-VP	O
n't	RB	I-VP	O
be	VB	I-VP	O
able	JJ	B-ADJP	O
to	TO	B-VP	O
look	VB	I-VP	O
for	IN	B-PP	O
transportation-cost	JJ	B-NP	O
savings	NNS	I-NP	O
as	IN	B-SBAR	O
they	PRP	B-NP	O
have	VBP	B-VP	O
for	IN	B-PP	O
the	DT	B-NP	O
last	JJ	I-NP	O
eight	CD	I-NP	O
or	CC	I-NP	O
nine	CD	I-NP	O
years	NNS	I-NP	O
.	.	O	O
Transport	NN	B-NP	O
rates	NNS	I-NP	O
wo	MD	B-VP	O
n't	RB	I-VP	O
be	VB	I-VP	O
an	DT	B-NP	B-NP
opportunity	NN	I-NP	I-NP
for	IN	B-PP	O
offsetting	VBG	B-VP	O
cost	NN	B-NP	O
increases	NNS	I-NP	O
in	IN	B-PP	O
other	JJ	B-NP	O
segments	NNS	I-NP	O
of	IN	B-PP	O
the	DT	B-NP	B-NP
economy	NN	I-NP	I-NP
.	.	O	O
''	''	O	O
Robert	NNP	B-NP	B-NP
Delaney	NNP	I-NP	I-NP
,	,	O	O
a	DT	B-NP	B-NP
consultant	NN	I-NP	I-NP
at	IN	B-PP	O
Arthur	NNP	B-NP	B-NP
D.	NNP	I-NP	I-NP
Little	NNP	I-NP	I-NP
Inc.	NNP	I-NP	I-NP
,	,	O	O
Cambridge	NNP	B-NP	B-NP
,	,	O	O
Mass.	NNP	B-NP	B-NP
,	,	O	O
said	VBD	B-VP	O
``	``	O	O
We	PRP	B-NP	O
've	VBP	B-VP	O
gotten	VBN	I-VP	O
all	PDT	B-NP	O
the	DT	I-NP	O
benefits	NNS	I-NP	O
of	IN	B-PP	O
deregulation	NN	B-NP	O
in	IN	B-PP	O
freight-cost	JJ	B-NP	O
reductions	NNS	I-NP	O
.	.	O	O
Now	RB	B-ADVP	O
we	PRP	B-NP	O
are	VBP	B-VP	O
starting	VBG	I-VP	O
to	TO	I-VP	O
see	VB	I-VP	O
real	JJ	B-NP	O
freight-rate	JJ	I-NP	O
increases	NNS	I-NP	O
as	IN	B-SBAR	O
carriers	NNS	B-NP	O
replace	VBP	B-VP	O
equipment	NN	B-NP	O
,	,	O	O
pay	VB	B-VP	O
higher	JJR	B-NP	O
fuel	NN	I-NP	O
costs	NNS	I-NP	O
and	CC	O	O
pay	VB	B-VP	O
more	JJR	B-NP	O
for	IN	B-PP	O
labor	NN	B-NP	O
.	.	O	O
You	PRP	B-NP	O
'll	MD	B-VP	O
see	VB	I-VP	O
carriers	NNS	B-NP	O
try	VB	B-VP	O
to	TO	I-VP	O
recoup	VB	I-VP	O
some	DT	B-NP	O
of	IN	B-PP	O
the	DT	B-NP	B-NP
price	NN	I-NP	I-NP
cutting	VBG	I-NP	O
that	WDT	B-NP	O
occurred	VBD	B-VP	O
previously	RB	B-ADVP	O
.	.	O	O
''	''	O	O
Not	RB	B-NP	O
everyone	NN	I-NP	O
believes	VBZ	B-VP	O
that	IN	B-SBAR	O
the	DT	B-NP	O
good	JJ	I-NP	O
times	NNS	I-NP	O
are	VBP	B-VP	O
over	IN	B-ADJP	O
for	IN	B-PP	O
shippers	NNS	B-NP	O
.	.	O	O
``	``	O	O
There	EX	B-NP	O
's	VBZ	B-VP	O
still	RB	B-ADVP	O
a	DT	B-NP	B-NP
lot	NN	I-NP	I-NP
of	IN	B-PP	O
pressure	NN	B-NP	O
on	IN	B-PP	O
rates	NNS	B-NP	O
in	IN	B-PP	O
both	DT	B-NP	B-NP
rail	NN	I-NP	I-NP
and	CC	I-NP	O
truck	NN	I-NP	O
,	,	O	O
''	''	O	O
said	VBD	B-VP	O
Gerard	NNP	B-NP	B-NP
McCullough	NNP	I-NP	I-NP
,	,	O	O
lecturer	NN	B-NP	O
in	IN	B-PP	O
transportation	NN	B-NP	O
at	IN	B-PP	O
Massachusetts	NNP	B-NP	B-NP
Institute	NNP	I-NP	I-NP
of	IN	B-PP	O
Technology	NNP	B-NP	B-NP
.	.	O	O
Less-than-truckload	JJ	B-NP	O
companies	NNS	I-NP	O
,	,	O	O
which	WDT	B-NP	O
carry	VBP	B-VP	O
the	DT	B-NP	B-NP
freight	NN	I-NP	I-NP
of	IN	B-PP	O
several	JJ	B-NP	O
shippers	NNS	I-NP	O
in	IN	B-PP	O
each	DT	B-NP	B-NP
truck	NN	I-NP	I-NP
trailer	NN	I-NP	O
,	,	O	O
discounted	VBD	B-VP	O
away	RB	B-ADVP	O
a	DT	B-NP	O
4.7	CD	I-NP	O
%	NN	I-NP	O
rate	NN	I-NP	O
increase	NN	I-NP	O
implemented	VBD	B-VP	O
last	JJ	B-NP	O
April	NNP	I-NP	B-NP
.	.	O	O
The	DT	B-NP	O
carriers	NNS	I-NP	O
were	VBD	B-VP	O
competing	VBG	I-VP	O
fiercely	RB	B-ADVP	O
for	IN	B-PP	O
market	NN	B-NP	O
share	NN	I-NP	O
.	.	O	O
Railroad-rate	JJ	B-NP	O
increases	NNS	I-NP	O
are	VBP	B-VP	O
likely	JJ	B-ADJP	O
to	TO	B-VP	O
be	VB	I-VP	O
restrained	VBN	I-VP	O
by	IN	B-PP	O
weakening	VBG	B-NP	O
rail-traffic	JJ	I-NP	O
levels	NNS	I-NP	O
and	CC	O	O
keen	JJ	B-NP	O
competition	NN	I-NP	O
for	IN	B-PP	O
freight	NN	B-NP	O
from	IN	B-PP	O
trucks	NNS	B-NP	O
.	.	O	O
An	DT	B-NP	B-NP
official	NN	I-NP	I-NP
at	IN	B-PP	O
Consolidated	NNP	B-NP	B-NP
Freightways	NNP	I-NP	I-NP
Inc.	NNP	I-NP	I-NP
,	,	O	O
a	DT	B-NP	O
Menlo	NNP	I-NP	B-NP
Park	NNP	I-NP	I-NP
,	,	I-NP	O
Calif.	NNP	I-NP	B-NP
,	,	I-NP	O
less-than-truckload	JJ	I-NP	O
carrier	NN	I-NP	O
,	,	O	O
said	VBD	B-VP	O
rate	NN	B-NP	O
discounting	NN	I-NP	O
in	IN	B-PP	O
that	DT	B-NP	B-NP
industry	NN	I-NP	I-NP
has	VBZ	B-VP	O
begun	VBN	I-VP	O
to	TO	I-VP	O
``	``	O	O
stabilize	VB	B-VP	O
.	.	O	O
''	''	O	O
Consolidated	NNP	B-NP	B-NP
Freightways	NNP	I-NP	I-NP
plans	VBZ	B-VP	O
to	TO	I-VP	O
raise	VB	I-VP	O
its	PRP$	B-NP	O
rates	NNS	I-NP	O
5.3	CD	B-NP	O
%	NN	I-NP	O
late	JJ	B-NP	O
this	DT	I-NP	B-NP
year	NN	I-NP	I-NP
or	CC	O	O
early	JJ	B-NP	O
next	JJ	I-NP	O
year	NN	I-NP	O
,	,	O	O
and	CC	O	O
at	IN	B-NP	O
least	JJS	I-NP	O
two	CD	I-NP	O
competitors	NNS	I-NP	O
have	VBP	B-VP	O
announced	VBN	I-VP	O
similar	JJ	B-NP	O
increases	NNS	I-NP	O
.	.	O	O
